path,line,kind,symbol,class,why
provider/coinank/liquidation.go,53,func,CoinankClient.LiquidationHistory,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/coinank/liquidation.go,77,func,CoinankClient.LiquidationOrders,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/coinank/net_positions.go,11,func,CoinankClient.NetPositions,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/coinank/open_interest.go,11,func,CoinankClient.OpenInterestAll,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/coinank/open_interest.go,30,func,CoinankClient.OpenInterestChartV2,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/coinank/open_interest.go,58,func,CoinankClient.OpenInterestSymbolChart,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/coinank/open_interest.go,85,func,CoinankClient.OpenInterestKline,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/coinank/open_interest.go,112,func,CoinankClient.OpenInterestAggKline,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/coinank/open_interest.go,138,func,CoinankClient.TickersTopOIByEx,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/coinank/open_interest.go,157,func,CoinankClient.InstrumentsOiVsMc,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/coinank/coinank_api/base_coin.go,11,func,BaseCoinSymbols,KEEP(tests),"6 test refs only, e.g. 9:func TestBaseCoinSymbolsNoArgs(t *testing.T) {"
provider/coinank/coinank_api/depth_ws.go,19,func,DepthWsConn,KEEP(tests),"1 test refs only, e.g. 14:	ws, err := DepthWsConn(ctx)"
provider/coinank/coinank_api/depth_ws.go,32,func,DepthWs.Subscribe,KEEP(wired),"126 non-test refs, e.g. 108:	if age, anyTF, ok := FreshestSubscribedAge(md, nowMs); "
provider/coinank/coinank_api/depth_ws.go,50,func,DepthWs.UnSubscribe,KEEP(wired),"2 non-test refs, e.g. 55:// UnSubscribe unsubscribe kline"
provider/coinank/coinank_api/depth_ws.go,68,func,DepthWs.Close,KEEP(wired),"1952 non-test refs, e.g. 104:	defer st.Close()"
provider/coinank/coinank_api/depth_ws.go,72,func,depth_ws,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/coinank/coinank_api/depth_ws.go,86,func,depth_read,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/coinank/coinank_api/kline_ws.go,23,func,WsConn,KEEP(wired),"2 non-test refs, e.g. 18:// DepthWsConn connect ws , read data from DepthV3Ch"
provider/coinank/coinank_api/kline_ws.go,38,func,KlineWs.Subscribe,KEEP(wired),"125 non-test refs, e.g. 108:	if age, anyTF, ok := FreshestSubscribedAge(md, nowMs); "
provider/coinank/coinank_api/kline_ws.go,56,func,KlineWs.UnSubscribe,KEEP(wired),"2 non-test refs, e.g. 49:// UnSubscribe unsubscribe depth"
provider/coinank/coinank_api/kline_ws.go,74,func,KlineWs.Close,KEEP(wired),"1951 non-test refs, e.g. 104:	defer st.Close()"
provider/coinank/coinank_api/kline_ws.go,78,func,ws,KEEP(wired),"2540 non-test refs, e.g. 130:	// the 37 wrong recorded-PnL rows (originals preserved;"
provider/coinank/coinank_api/kline_ws.go,92,func,read,KEEP(wired),"4045 non-test refs, e.g. 39:	// (logger.Init reads no environment variable, so config"
provider/coinank/coinank_api/kline_ws.go,105,func,handleResponse,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/coinank/coinank_api/kline_ws.go,154,func,toInt64,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/coinank/coinank_api/kline_ws.go,159,func,toFloat64,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/databento/client.go,47,func,DefaultClient,KEEP(wired),"9 non-test refs, e.g. 74:	// Use http.DefaultClient for the request"
provider/databento/client.go,69,func,Client.SetAPIKey,KEEP(wired),"27 non-test refs, e.g. 391:				client.SetAPIKey(apiKey, model.CustomAPIURL, model.C"
provider/databento/mock_server.go,33,func,NewMockServer,KEEP(tests),"7 test refs only, e.g. 21:// against a captured-shape NDJSON fixture served by NewM"
provider/databento/mock_server.go,49,func,serveFixture,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/hyperliquid/coins.go,221,func,CoinProvider.ForceRefresh,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/hyperliquid/kline.go,64,func,NewTestnetClient,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/hyperliquid/kline.go,190,func,Client.GetMeta,KEEP(tests),"2 test refs only, e.g. 133:func TestGetMeta(t *testing.T) {"
provider/hyperliquid/kline.go,244,func,NormalizeCoin,KEEP(tests),"3 test refs only, e.g. 153:func TestNormalizeCoin(t *testing.T) {"
provider/hyperliquid/kline.go,357,func,IsStockPerp,KEEP(tests),"4 test refs only, e.g. 147:		if IsStockPerp(asset.Name) {"
provider/ninjatrader/bar_live_sink.go,174,func,LiveSinkDrops,KEEP(tests),"4 test refs only, e.g. 79:	before := LiveSinkDrops()"
provider/ninjatrader/bar_persist.go,211,func,rollPersistCounters,KEEP(tests),"1 test refs only, e.g. 94:	rollPersistCounters()"
provider/ninjatrader/history_rerequest.go,108,func,TCPServer.markFeedConnectedForTest,KEEP(tests),"3 test refs only, e.g. 48:	s.markFeedConnectedForTest(true)"
provider/ninjatrader/tcp_client_mock.go,89,func,MockTCPClient.IsConnected,KEEP(wired),"7 non-test refs, e.g. 1252:// IsConnected reports whether the NT8 C# AddOn's TCP s"
provider/ninjatrader/tcp_client_mock.go,97,func,MockTCPClient.SignalsReceived,KEEP(tests),"2 test refs only, e.g. 143:	case got := <-client.SignalsReceived():"
provider/ninjatrader/tcp_client_mock.go,101,func,MockTCPClient.SendFill,KEEP(wired),"2 non-test refs, e.g. 33://     guard-reject path sends account """" (SendFillFrame'"
provider/ninjatrader/tcp_client_mock.go,112,func,MockTCPClient.SendAck,KEEP(tests),"1 test refs only, e.g. 174:// The pattern mirrors SendFill / SendAck in tcp_client_"
provider/ninjatrader/tcp_client_mock.go,128,func,MockTCPClient.sendFrameForTest,KEEP(tests),"1 test refs only, e.g. 178:	return client.sendFrameForTest(frameType, payload)"
provider/ninjatrader/tcp_server.go,896,func,TCPServer.currentBarsSubscribe,KEEP(tests),"2 test refs only, e.g. 12:// frame whose content equals the pre-P5 single payload ("
provider/ninjatrader/tcp_server.go,1636,func,TCPServer.captureBarTruthReplay,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/nofxos/client.go,37,func,DefaultClient,KEEP(wired),"8 non-test refs, e.g. 74:	// Use http.DefaultClient for the request"
provider/nofxos/client.go,152,func,ExtractAuthKey,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/nofxos/coin.go,107,func,FormatQuantDataForAI,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/nofxos/coin.go,118,func,formatQuantDataZH,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/nofxos/coin.go,168,func,formatQuantDataEN,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
provider/twelvedata/kline.go,88,func,NewClientWithKey,KEEP(wired),"2 non-test refs, e.g. 56:// NewClientWithKeys creates a new Alpaca client with pro"
provider/twelvedata/kline.go,148,func,Client.GetQuote,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
researchsnapshot/recorder.go,52,func,NewRecorder,KEEP(wired),"1 non-test refs, e.g. 104:	r := NewRecorderWithInfo(a, 128, warnEmit, emit)"
safe/go.go,51,func,Must,KEEP(wired),"118 non-test refs, e.g. 58:	verdictSHA40Re  = regexp.MustCompile(`^[0-9a-f]{40}$`)"
store/attribution.go,42,func,PlanLinkState.String,KEEP(wired),"1851 non-test refs, e.g. 56:	// Initialize encryption service BEFORE database (so Enc"
store/attribution.go,55,func,ClassifyPlanLink,KEEP(tests),"3 test refs only, e.g. 51:		if got := ClassifyPlanLink(c.planID); got != c.want {"
store/attribution.go,68,func,IsPlanLinked,KEEP(tests),"3 test refs only, e.g. 55:	if IsPlanLinked(PlanUnresolvable) || IsPlanLinked("""") {"
store/attribution.go,72,func,StampUnresolvableLineage,KEEP(tests),"1 test refs only, e.g. 73:	StampUnresolvableLineage(row) // what reconcile must cal"
store/bar_contract_key.go,106,func,BarsKeyHasContract,KEEP(tests),"5 test refs only, e.g. 29:	if !store.BarsKeyHasContract() {"
store/bar_history.go,549,func,RetentionCutoffMs,KEEP(tests),"1 test refs only, e.g. 119:	n, err := st.PruneOlderThan(RetentionCutoffMs(time.Now("
store/bar_source.go,158,func,IsReadableSource,KEEP(tests),"3 test refs only, e.g. 88:	if IsReadableSource(rows[0].Source) {"
store/bar_source.go,171,func,IsBacktestReadable,KEEP(tests),"1 test refs only, e.g. 85:	if !IsBacktestReadable(rows[0].Source) {"
store/class47_counters.go,41,func,WakeCounterCount,KEEP(tests),"4 test refs only, e.g. 233:	if got := store.WakeCounterCount(st, tid, date, ""NY"", s"
store/continuous.go,37,func,BuildContinuous,KEEP(wired),"1 non-test refs, e.g. 166:	// by BuildContinuous with an explicit per-seam basis —"
store/death_reread_counters.go,27,func,DeathRereadCount,KEEP(tests),"2 test refs only, e.g. 225:	if n := store.DeathRereadCount(st, at.id, td, ""NY""); n "
store/driver.go,41,func,NewDBDriver,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
store/driver.go,65,func,NewDBDriverFromEnv,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
store/driver.go,172,func,openSQLite,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
store/driver.go,210,func,openPostgres,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
store/driver.go,235,func,getEnv,KEEP(wired),"28 non-test refs, e.g. 220:	cfg.TradingMode = getEnvOrDefault(""TRADING_MODE"", ""cryp"
store/driver.go,244,func,convertQuery,KEEP(wired),"1 non-test refs, e.g. 686:	return convertQuery(query, s.DBType())"
store/driver.go,270,func,boolDefault,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
store/gorm.go,17,func,DB,KEEP(wired),"1171 non-test refs, e.g. 68:		cfg.DBPath = os.Args[1]"
store/gorm.go,123,func,ForUser,KEEP(wired),"14 non-test refs, e.g. 1171:	if owned, err := at.store.OwnerLevel().ListActiveForUs"
store/gorm.go,130,func,ForTrader,KEEP(wired),"91 non-test refs, e.g. 779:	f, err := at.store.Order().LatestFillForTrader(at.id)"
store/gorm.go,137,func,OpenPositions,KEEP(wired),"40 non-test refs, e.g. 538:			// sources from GetOpenPositions), and MAE/MFE + adhe"
store/gorm.go,144,func,ClosedPositions,KEEP(wired),"26 non-test refs, e.g. 546:	rows, err := at.store.Position().GetClosedPositions(at."
store/gorm.go,151,func,OrderByCreatedDesc,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
store/gorm.go,158,func,OrderByUpdatedDesc,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
store/gorm.go,165,func,Paginate,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
store/immediate_tx.go,44,func,SetImmediateTxBusyTimeoutForTest,KEEP(tests),"2 test refs only, e.g. 24:	store.SetImmediateTxBusyTimeoutForTest(120) // 5 tries ≈"
store/immediate_tx.go,47,func,ResetImmediateTxBusyTimeoutForTest,KEEP(tests),"2 test refs only, e.g. 25:	defer store.ResetImmediateTxBusyTimeoutForTest()"
store/maintenance_hold.go,82,func,resetMaintenanceHoldCacheForTest,KEEP(tests),"1 test refs only, e.g. 83:	resetMaintenanceHoldCacheForTest()"
store/one_setup.go,409,func,FollowNet,KEEP(wired),"2 non-test refs, e.g. 155:	FollowNet10         *float64 // pts at the 10th closed "
store/position.go,51,func,getPriceDecimalPlaces,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
store/position.go,64,func,formatDuration,KEEP(wired),"1 non-test refs, e.g. 324:			t.HoldDuration = formatDurationMs(durationMs)"
store/position_builder.go,208,func,quantitiesMatch,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
store/post_loss_counter.go,45,func,PostLossReArmCount,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
store/repair_counters.go,54,func,RepairOutcomeSummary,KEEP(tests),"1 test refs only, e.g. 42:	if s := store.RepairOutcomeSummary(st2); s != ""ok=1 cont"
store/store.go,139,func,NewFromDB,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
store/store.go,685,func,Store.q,KEEP(wired),"7883 non-test refs, e.g. 76:	if cfg.DBType == ""sqlite"" {"
store/strategy.go,404,func,isQuarterlyMonthStore,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
store/strategy.go,1612,func,wakeBoolPtr,KEEP(tests),"4 test refs only, e.g. 33:		WakeOn15mZone:            wakeBoolPtr(true),"
store/strategy.go,1618,func,IntPtr,KEEP(tests),"68 test refs only, e.g. 49:		ConsecutiveLossHalt: store.IntPtr(2), ReentryCooldownMi"
store/zerob_counters.go,67,func,ArmRefusalCount,KEEP(wired),"2 non-test refs, e.g. 15:// ShadowedArmRefusalCount returns the running count (boo"
store/sqlitedriver/sqlitedriver.go,68,func,Backend,KEEP(wired),"15 non-test refs, e.g. 80:	sb.WriteString(""## CODE ENFORCED (Backend validation, ca"
telegram/session/memory.go,58,func,Memory.Reset,KEEP(wired),"154 non-test refs, e.g. 68:// ResetReleaseDirForTest lets a test vary the environmen"
telemetry/experience.go,78,func,GetInstallationID,EXCLUDED(DS-104 counters),telemetry pkg
telemetry/experience.go,87,func,SetEnabled,EXCLUDED(DS-104 counters),telemetry pkg
telemetry/experience.go,163,func,TrackStartup,EXCLUDED(DS-104 counters),telemetry pkg
telemetry/far_arms.go,37,func,FarArmCounts,EXCLUDED(DS-104 counters),telemetry pkg
telemetry/gate_blocks.go,57,func,IncBreakdownGapNoted,EXCLUDED(DS-104 counters),telemetry pkg
telemetry/gate_blocks.go,141,func,resetGateBlocksForTest,EXCLUDED(DS-104 counters),telemetry pkg
telemetry/planner_wave.go,17,func,RepairRegressionCount,EXCLUDED(DS-104 counters),telemetry pkg
telemetry/research_snapshot.go,22,func,ResearchSnapshotDrops,EXCLUDED(DS-104 counters),telemetry pkg
telemetry/research_snapshot.go,25,func,ResearchSnapshotRows,EXCLUDED(DS-104 counters),telemetry pkg
telemetry/shadow_conditions.go,16,func,ShadowedArmRefusalCount,EXCLUDED(DS-104 counters),telemetry pkg
telemetry/weekly.go,35,func,IncWeeklyCounter,EXCLUDED(DS-104 counters),telemetry pkg
telemetry/weekly.go,42,func,IncWeeklyCounterBlock,EXCLUDED(DS-104 counters),telemetry pkg
telemetry/weekly.go,49,func,IncWeeklyCounterResize,EXCLUDED(DS-104 counters),telemetry pkg
telemetry/weekly.go,61,func,WeeklyCounterSnapshot,EXCLUDED(DS-104 counters),telemetry pkg
telemetry/weekly.go,72,func,ResetWeeklyCounters,EXCLUDED(DS-104 counters),telemetry pkg
trader/accepted_risk_hook.go,152,func,isCancelInFlight,KEEP(tests),"2 test refs only, e.g. 186:		if !isCancelInFlight(s) {"
trader/armed_executor.go,2391,func,AutoTrader.armGateVerdict,KEEP(wired),"10 non-test refs, e.g. 278:			Site:       ""trader/auto_trader_planner.go write-time"
trader/auto_trader_clock.go,268,func,timeReachedCT,KEEP(tests),"4 test refs only, e.g. 15:// (timeReachedCT(now, ""13:00"")) stayed true from 13:00 C"
trader/auto_trader_clock.go,312,func,effectiveEODFlatCT,KEEP(tests),"5 test refs only, e.g. 99:	eff := effectiveEODFlatCT(reg, key, ny.FlatCT)"
trader/auto_trader_decision.go,496,func,AutoTrader.recordPositionChange,KEEP(tests),"2 test refs only, e.g. 47:	w.at.recordPositionChange(""sig-open"", ""MNQ"", ""LONG"", ""op"
trader/auto_trader_grid.go,212,func,AutoTrader.updateDailyPnL,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
trader/auto_trader_orders.go,279,func,AutoTrader.reconcileBeforeOpenNT,KEEP(wired),"4 non-test refs, e.g. 11:// and of reconcileBeforeOpenNT reading a held short as f"
trader/auto_trader_orders.go,790,func,isBootIntegrityGatedAction,KEEP(tests),"2 test refs only, e.g. 35:		if isBootIntegrityGatedAction(act) {"
trader/auto_trader_planner.go,187,func,AutoTrader.maybeRunSessionReads,KEEP(wired),"3 non-test refs, e.g. 100:	fired := at.maybeRunSessionReadsAt(now)"
trader/auto_trader_planner.go,648,func,AutoTrader.flipHoldAnchor,KEEP(tests),"4 test refs only, e.g. 171:	if h := at.flipHoldAnchor(row); h.Source != kernel.Flip"
trader/auto_trader_planner.go,1588,func,AutoTrader.runPlannerReadCore,KEEP(tests),"49 test refs only, e.g. 19:		{""trader/auto_trader_planner.go"", ""runPlannerReadCoreOb"
trader/auto_trader_planner.go,1594,func,AutoTrader.runPlannerReadCoreWithTrigger,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
trader/auto_trader_planner.go,1602,func,AutoTrader.runPlannerReadCoreWithFacts,KEEP(tests),"32 test refs only, e.g. 14:// real attempt loop (runPlannerReadCoreWithFactsGrades) "
trader/auto_trader_planner.go,1875,func,repairUnparseableLine,KEEP(tests),"2 test refs only, e.g. 22:	line := repairUnparseableLine(raw, reason, errors.New(""p"
trader/auto_trader_planner.go,2035,func,AutoTrader.runPlannerReadCoreWithFactsGrades,KEEP(tests),"32 test refs only, e.g. 14:// real attempt loop (runPlannerReadCoreWithFactsGrades) "
trader/auto_trader_planner.go,2039,func,AutoTrader.runPlannerReadCoreWithFactsGradesClock,KEEP(tests),"22 test refs only, e.g. 64:	ver, lc, err := at.runPlannerReadCoreWithFactsGradesCloc"
trader/auto_trader_planner.go,2849,func,AutoTrader.demoteConsumedScenarios,KEEP(wired),"1 non-test refs, e.g. 421:	// demoteConsumedScenarios BEFORE validation, so reject"
trader/auto_trader_planner.go,2910,func,AutoTrader.assemblePlannerInput,KEEP(wired),"5 non-test refs, e.g. 4:// assemblePlannerInputWithCtx's detection feed at the res"
trader/auto_trader_risk.go,331,func,getSideFromAction,KEEP(wired),"5 non-test refs, e.g. 379:		Side:            getSideFromAction(orderAction),"
trader/auto_trader_session.go,31,func,AutoTrader.sessionEntryBlocked,KEEP(wired),"5 non-test refs, e.g. 28:// sessionEntryBlocked. An arm could be placed at 12:15 C"
trader/auto_trader_session.go,35,func,AutoTrader.sessionEntryBlockedAt,KEEP(tests),"4 test refs only, e.g. 64:			if _, blocked := at.sessionEntryBlockedAt(cand); block"
trader/auto_trader_weekly.go,439,func,AutoTrader.weeklyScenarioGradeAt,KEEP(tests),"5 test refs only, e.g. 99:	// The production key derivation, verbatim from weeklySc"
trader/bars_store_depth.go,76,func,BarsWithStoreDepth,KEEP(wired),"3 non-test refs, e.g. 18:// (BarsWithStoreDepth). The CHART keeps historical_impor"
trader/cancel_confirm.go,501,func,ResetCancelReconcileForTest,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
trader/cancel_confirm.go,504,func,LastReconcile,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
trader/cancel_confirm.go,625,func,ResetBookOutageForTest,KEEP(tests),"1 test refs only, e.g. 108:	ResetBookOutageForTest()"
trader/class33_boot_sweep.go,45,func,ResetBootSweepForTest,KEEP(tests),"3 test refs only, e.g. 15:	ResetBootSweepForTest()"
trader/class47_wake_cadence.go,191,func,WakeCadenceDecision.Reason,KEEP(wired),"888 non-test refs, e.g. 267:			Account: p.Account, BuildID: p.BuildID, Reason: p.Rea"
trader/effective_settings.go,522,func,envIntSet,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
trader/entry_barrier.go,63,func,EntryBarrier.Hold,KEEP(wired),"493 non-test refs, e.g. 59:	EffectHold        Effect = ""hold""         // the ONLY ho"
trader/entry_barrier.go,134,func,EntryBarrier.resetForTest,KEEP(wired),"1 non-test refs, e.g. 23:func resetMaintenanceBarrierForTest() { maintenanceBarrie"
trader/exit_mechs_suspend.go,75,func,ResetExitMechSuspendNoticeForTest,KEEP(tests),"2 test refs only, e.g. 173:	ResetExitMechSuspendNoticeForTest()"
trader/f12_leg4.go,153,func,OverrideAllowedAt,KEEP(tests),"5 test refs only, e.g. 175:	ok, reason := OverrideAllowedAt(c, ""Sim101"", ""MNQ"", 294"
trader/grid_regime.go,16,func,classifyRegimeLevel,KEEP(tests),"1 test refs only, e.g. 23:			result := classifyRegimeLevel(tt.bollingerWidth, tt.at"
trader/grid_regime.go,37,func,getRegimeLeverageLimit,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
trader/grid_regime.go,65,func,getRegimePositionLimit,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
trader/helpers.go,9,func,SafeFloat64,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
trader/helpers.go,37,func,SafeString,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
trader/helpers.go,54,func,SafeInt,KEEP(wired),"79 non-test refs, e.g. 24:		SafeInternalError(c, ""failed to read the stream-cut rec"
trader/maintenance_gate.go,23,func,resetMaintenanceBarrierForTest,KEEP(tests),"4 test refs only, e.g. 20:	resetMaintenanceBarrierForTest()"
trader/maintenance_planner.go,25,func,resetPlannerHoldNotedForTest,KEEP(tests),"2 test refs only, e.g. 21:	resetPlannerHoldNotedForTest()"
trader/position_rebuild.go,42,func,RebuildPositionsFromTrades,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
trader/position_rebuild.go,92,func,determinePositionSide,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
trader/position_rebuild.go,122,func,buildClosedPosition,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
trader/position_snapshot.go,18,func,CreatePositionSnapshot,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
trader/protection_reconciler.go,201,func,UnprotectedFound,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
trader/reaper_snapshot.go,38,func,reaperVerdict.String,KEEP(wired),"1851 non-test refs, e.g. 56:	// Initialize encryption service BEFORE database (so Enc"
trader/roster_test_seam.go,12,func,NewAutoTraderOnBrokerForTest,KEEP(tests),"3 test refs only, e.g. 23:	atMNQ := trader.NewAutoTraderOnBrokerForTest(""b-nt8-mnq"""
trader/structural_geometry.go,32,func,ResolveEntryGeometryZone,KEEP(tests),"2 test refs only, e.g. 298:	if idx, why := ResolveEntryGeometryZone(doc, sc); why ="
trader/structural_geometry.go,43,func,ArmGeometryVerdict,KEEP(wired),"3 non-test refs, e.g. 31:// `ArmGeometryVerdict(doc, sc, cfg.DayPlan.GeometryRefID"
trader/structural_geometry.go,177,func,nullWidthMapLine,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
trader/structural_geometry.go,242,func,ComposeLevelFadeGeometry,KEEP(wired),"1 non-test refs, e.g. 81:		r := ComposeLevelFadeGeometryWith(in.Doc, in.Scenario, "
trader/watchdog_fire_wire.go,62,func,WatchdogFireTable,KEEP(tests),"3 test refs only, e.g. 59:func TestWatchdogFireTable(t *testing.T) {"
trader/hyperliquid/trader_sync.go,15,func,HyperliquidTrader.refreshMetaIfNeeded,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
trader/ninjatrader/bar_persist_wire.go,413,func,resetAfterBackfillHookForTest,KEEP(tests),"2 test refs only, e.g. 13:	resetAfterBackfillHookForTest()"
trader/ninjatrader/entry_latch.go,54,func,IsEntryLatched,KEEP(tests),"9 test refs only, e.g. 145:				if !IsEntryLatched(err) || !strings.Contains(err.Err"
trader/ninjatrader/order_guard.go,93,func,orderGuard.admit,KEEP(wired),"185 non-test refs, e.g. 234:// stepHold writes THIS job's hold through the census-ad"
trader/ninjatrader/tcp_trader.go,427,func,TCPTrader.activeAccountName,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
trader/ninjatrader/tcp_trader.go,472,func,TCPTrader.feedNowUTC,KEEP(wired),"1 non-test refs, e.g. 57:// tcp_trader.go feedNowUTC), so a skewed local clock can"
trader/testutil/test_suite.go,25,func,NewTraderTestSuite,KEEP(tests),test-support package; reachable via tests only
trader/testutil/test_suite.go,34,func,TraderTestSuite.Cleanup,EXCLUDED(DS-104 prune-callers),prune/cleanup symbol
trader/testutil/test_suite.go,42,func,TraderTestSuite.RunAllTests,KEEP(tests),test-support package; reachable via tests only
trader/testutil/test_suite.go,71,func,TraderTestSuite.TestGetBalance,KEEP(tests),test-support package; reachable via tests only
trader/testutil/test_suite.go,104,func,TraderTestSuite.TestGetPositions,KEEP(tests),test-support package; reachable via tests only
trader/testutil/test_suite.go,141,func,TraderTestSuite.TestGetMarketPrice,KEEP(tests),test-support package; reachable via tests only
trader/testutil/test_suite.go,180,func,TraderTestSuite.TestSetLeverage,KEEP(tests),test-support package; reachable via tests only
trader/testutil/test_suite.go,214,func,TraderTestSuite.TestSetMarginMode,KEEP(tests),test-support package; reachable via tests only
trader/testutil/test_suite.go,248,func,TraderTestSuite.TestFormatQuantity,KEEP(tests),test-support package; reachable via tests only
trader/testutil/test_suite.go,292,func,TraderTestSuite.TestCancelAllOrders,KEEP(tests),test-support package; reachable via tests only
trader/testutil/test_suite.go,322,func,TraderTestSuite.TestOpenLong,KEEP(tests),test-support package; reachable via tests only
trader/testutil/test_suite.go,371,func,TraderTestSuite.TestOpenShort,KEEP(tests),test-support package; reachable via tests only
trader/testutil/test_suite.go,420,func,TraderTestSuite.TestCloseLong,KEEP(tests),test-support package; reachable via tests only
trader/testutil/test_suite.go,463,func,TraderTestSuite.TestCloseShort,KEEP(tests),test-support package; reachable via tests only
trader/testutil/test_suite.go,510,func,TraderTestSuite.TestSetStopLoss,KEEP(tests),test-support package; reachable via tests only
trader/testutil/test_suite.go,550,func,TraderTestSuite.TestSetTakeProfit,KEEP(tests),test-support package; reachable via tests only
trader/testutil/test_suite.go,590,func,TraderTestSuite.TestCancelStopOrders,KEEP(tests),test-support package; reachable via tests only
trader/testutil/test_suite.go,616,func,TraderTestSuite.TestCancelStopLossOrders,KEEP(tests),test-support package; reachable via tests only
trader/testutil/test_suite.go,642,func,TraderTestSuite.TestCancelTakeProfitOrders,KEEP(tests),test-support package; reachable via tests only
trader/types/interface.go,177,func,NewGridTraderAdapter,KEEP(wired),"4 non-test refs, e.g. 63:		gridTrader = NewGridTraderAdapter(at.trader)"
trader/types/interface.go,183,func,GridTraderAdapter.PlaceLimitOrder,KEEP(wired),"21 non-test refs, e.g. 416:// PlaceLimitOrder places a limit order for grid trading"
trader/types/interface.go,217,func,GridTraderAdapter.CancelOrder,KEEP(wired),"73 non-test refs, e.g. 251:				_, err := t.client.NewCancelOrderService()."
trader/types/interface.go,235,func,GridTraderAdapter.GetOrderBook,KEEP(wired),"16 non-test refs, e.g. 504:// GetOrderBook gets the order book for a symbol"
wallet/balance_cache.go,61,func,InvalidateBalanceCache,REMOVE-CANDIDATE,zero refs anywhere (non-test+test)
